purchase_date,appliance,capture_date,energy,Warranty_date
2012-08-21,Fridge,2014-08-21,.052,
2010-08-22,Fridge,2014-08-22,.063,
2012-08-22,Fridge,2014-08-22,.063,
2010-08-23,Fridge,2014-08-23,.081,
2012-08-23,Fridge,2014-08-23,.081,
2010-08-24,Fridge,2014-08-24,.065,
2011-08-24,Fridge,2014-08-24,.065,
2012-08-24,Fridge,2014-08-24,.065,
2010-08-25,Fridge,2014-08-25,.051,
2011-08-25,Fridge,2014-08-25,.051,
2012-08-25,Fridge,2014-08-25,.051,
2010-08-26,Fridge,2014-08-26,.073,
2012-08-26,Fridge,2014-08-26,.073,
2010-08-27,Fridge,2014-08-27,.068,
2012-08-27,Fridge,2014-08-27,.068,
2010-08-28,Fridge,2014-08-28,.083,
2011-08-28,Fridge,2014-08-28,.083,
2012-08-28,Fridge,2014-08-28,.083,
2011-08-29,Fridge,2014-08-29,.077,
2012-08-29,Fridge,2014-08-29,.077,
2010-08-30,Fridge,2014-08-30,.085,
2011-08-30,Fridge,2014-08-30,.085,
2010-08-31,Fridge,2014-08-31,.073,
2011-08-31,Fridge,2014-08-31,.073,
2010-09-01,Fridge,2014-09-01,.069,
2011-09-01,Fridge,2014-09-01,.069,
2012-09-01,Fridge,2014-09-01,.069,
2010-09-02,Fridge,2014-09-02,.051,
2011-09-02,Fridge,2014-09-02,.051,
2012-09-02,Fridge,2014-09-02,.051,
2010-09-03,Fridge,2014-09-03,.072,
2011-09-03,Fridge,2014-09-03,.072,
2012-09-03,Fridge,2014-09-03,.072,
2011-09-04,Fridge,2014-09-04,.083,
2012-09-04,Fridge,2014-09-04,.083,
2010-09-05,Fridge,2014-09-05,.078,
2011-09-05,Fridge,2014-09-05,.078,
2012-09-05,Fridge,2014-09-05,.078,
2010-09-06,Fridge,2014-09-06,.056,
2011-09-06,Fridge,2014-09-06,.056,
2012-09-06,Fridge,2014-09-06,.056,
2010-09-07,Fridge,2014-09-07,.084,
2011-09-07,Fridge,2014-09-07,.084,
2010-09-08,Fridge,2014-09-08,.086,
2011-09-08,Fridge,2014-09-08,.086,
2012-09-08,Fridge,2014-09-08,.086,
2010-09-09,Fridge,2014-09-09,.086,
2011-09-09,Fridge,2014-09-09,.086,
2012-09-09,Fridge,2014-09-09,.086,
2010-09-10,Fridge,2014-09-10,.054,
2011-09-10,Fridge,2014-09-10,.054,
2012-09-10,Fridge,2014-09-10,.054,
2010-09-11,Fridge,2014-09-11,.070,
2012-09-11,Fridge,2014-09-11,.070,
2010-09-12,Fridge,2014-09-12,.057,
2011-09-12,Fridge,2014-09-12,.057,
2012-09-12,Fridge,2014-09-12,.057,
2010-09-13,Fridge,2014-09-13,.068,
2012-09-13,Fridge,2014-09-13,.068,
2010-09-14,Fridge,2014-09-14,.063,
2011-09-14,Fridge,2014-09-14,.063,
2012-09-14,Fridge,2014-09-14,.063,
2010-09-16,Fridge,2014-09-16,.082,
2011-09-16,Fridge,2014-09-16,.082,
2012-09-16,Fridge,2014-09-16,.082,
2010-09-17,Fridge,2014-09-17,.079,
2011-09-17,Fridge,2014-09-17,.079,
2012-09-17,Fridge,2014-09-17,.079,
2010-09-18,Fridge,2014-09-18,.089,
2011-09-18,Fridge,2014-09-18,.089,
2012-09-18,Fridge,2014-09-18,.089,
2011-09-19,Fridge,2014-09-19,.086,
2010-09-20,Fridge,2014-09-20,.069,
2011-09-20,Fridge,2014-09-20,.069,
2012-09-20,Fridge,2014-09-20,.069,
2010-09-21,Fridge,2014-09-21,.067,
2010-09-22,Fridge,2014-09-22,.071,
2011-09-22,Fridge,2014-09-22,.071,
2012-09-22,Fridge,2014-09-22,.071,
2010-09-23,Fridge,2014-09-23,.089,
2011-09-23,Fridge,2014-09-23,.089,
2012-09-24,Fridge,2014-09-24,.051,
2010-09-25,Fridge,2014-09-25,.060,
2011-09-25,Fridge,2014-09-25,.060,
2012-09-25,Fridge,2014-09-25,.060,
2011-09-26,Fridge,2014-09-26,.082,
2010-09-27,Fridge,2014-09-27,.089,
2010-09-28,Fridge,2014-09-28,.073,
2010-09-29,Fridge,2014-09-29,.083,
2011-09-30,Fridge,2014-09-30,.064,
2011-10-01,Fridge,2014-10-01,.086,
2012-10-01,Fridge,2014-10-01,.086,
2011-01-18,Fridge,2015-01-18,.056,
2011-01-19,Fridge,2015-01-19,.057,
2013-01-19,Fridge,2015-01-19,.057,
2011-01-20,Fridge,2015-01-20,.080,
2013-01-20,Fridge,2015-01-20,.080,
2012-01-21,Fridge,2015-01-21,.089,
2013-01-21,Fridge,2015-01-21,.089,
2011-01-22,Fridge,2015-01-22,.053,
2013-01-22,Fridge,2015-01-22,.053,
2011-01-23,Fridge,2015-01-23,.058,
2012-01-23,Fridge,2015-01-23,.058,
2013-01-23,Fridge,2015-01-23,.058,
2011-01-24,Fridge,2015-01-24,.058,
2012-01-24,Fridge,2015-01-24,.058,
2011-01-25,Fridge,2015-01-25,.087,
2012-01-25,Fridge,2015-01-25,.087,
2011-01-26,Fridge,2015-01-26,.056,
2012-01-26,Fridge,2015-01-26,.056,
2013-01-26,Fridge,2015-01-26,.056,
2011-01-27,Fridge,2015-01-27,.073,
2012-01-27,Fridge,2015-01-27,.073,
2013-01-27,Fridge,2015-01-27,.073,
2011-01-28,Fridge,2015-01-28,.056,
2013-01-28,Fridge,2015-01-28,.056,
2011-01-29,Fridge,2015-01-29,.064,
2012-01-29,Fridge,2015-01-29,.064,
2013-01-29,Fridge,2015-01-29,.064,
2011-01-30,Fridge,2015-01-30,.079,
2012-01-30,Fridge,2015-01-30,.079,
2011-01-31,Fridge,2015-01-31,.067,
2012-01-31,Fridge,2015-01-31,.067,
2011-02-01,Fridge,2015-02-01,.071,
2012-02-01,Fridge,2015-02-01,.071,
2011-02-02,Fridge,2015-02-02,.072,
2012-02-02,Fridge,2015-02-02,.072,
2013-02-02,Fridge,2015-02-02,.072,
2011-02-03,Fridge,2015-02-03,.064,
2012-02-03,Fridge,2015-02-03,.064,
2013-02-03,Fridge,2015-02-03,.064,
2012-02-04,Fridge,2015-02-04,.065,
2013-02-04,Fridge,2015-02-04,.065,
2011-02-05,Fridge,2015-02-05,.082,
2012-02-05,Fridge,2015-02-05,.082,
2013-02-05,Fridge,2015-02-05,.082,
2011-02-06,Fridge,2015-02-06,.070,
2012-02-06,Fridge,2015-02-06,.070,
2013-02-06,Fridge,2015-02-06,.070,
2011-02-07,Fridge,2015-02-07,.075,
2012-02-07,Fridge,2015-02-07,.075,
2011-02-08,Fridge,2015-02-08,.063,
2012-02-08,Fridge,2015-02-08,.063,
2012-02-09,Fridge,2015-02-09,.058,
2011-02-10,Fridge,2015-02-10,.075,
2012-02-10,Fridge,2015-02-10,.075,
2012-02-11,Fridge,2015-02-11,.082,
2013-02-11,Fridge,2015-02-11,.082,
2011-02-12,Fridge,2015-02-12,.084,
2012-02-12,Fridge,2015-02-12,.084,
2013-02-12,Fridge,2015-02-12,.084,
2011-02-13,Fridge,2015-02-13,.060,
2012-02-13,Fridge,2015-02-13,.060,
2013-02-13,Fridge,2015-02-13,.060,
2011-02-14,Fridge,2015-02-14,.075,
2012-02-14,Fridge,2015-02-14,.075,
2013-02-14,Fridge,2015-02-14,.075,
2011-02-15,Fridge,2015-02-15,.089,
2012-02-15,Fridge,2015-02-15,.089,
2013-02-15,Fridge,2015-02-15,.089,
2011-02-16,Fridge,2015-02-16,.069,
2013-02-16,Fridge,2015-02-16,.069,
2013-02-17,Fridge,2015-02-17,.084,
2011-02-18,Fridge,2015-02-18,.058,
2013-02-18,Fridge,2015-02-18,.058,
2011-02-19,Fridge,2015-02-19,.056,
2012-02-19,Fridge,2015-02-19,.056,
2013-02-19,Fridge,2015-02-19,.056,
2011-02-20,Fridge,2015-02-20,.060,
2012-02-20,Fridge,2015-02-20,.060,
2013-02-20,Fridge,2015-02-20,.060,
2013-02-21,Fridge,2015-02-21,.080,
2011-02-22,Fridge,2015-02-22,.082,
2013-02-22,Fridge,2015-02-22,.082,
2011-02-23,Fridge,2015-02-23,.055,
2013-02-23,Fridge,2015-02-23,.055,
2012-02-24,Fridge,2015-02-24,.066,
2013-02-24,Fridge,2015-02-24,.066,
2011-02-25,Fridge,2015-02-25,.071,
2013-02-25,Fridge,2015-02-25,.071,
2011-02-26,Fridge,2015-02-26,.064,
2013-02-26,Fridge,2015-02-26,.064,
2011-02-27,Fridge,2015-02-27,.089,
2013-02-27,Fridge,2015-02-27,.089,
2011-02-28,Fridge,2015-02-28,.088,
2012-02-29,Fridge,2015-02-28,.088,
2013-02-28,Fridge,2015-02-28,.088,
2011-03-01,Fridge,2015-03-01,.077,
2013-03-01,Fridge,2015-03-01,.077,
2011-03-02,Fridge,2015-03-02,.083,
2012-03-02,Fridge,2015-03-02,.083,
2013-03-02,Fridge,2015-03-02,.083,
2012-03-03,Fridge,2015-03-03,.089,
2013-03-03,Fridge,2015-03-03,.089,
2012-03-04,Fridge,2015-03-04,.081,
2013-03-04,Fridge,2015-03-04,.081,
2011-03-05,Fridge,2015-03-05,.087,
2012-03-05,Fridge,2015-03-05,.087,
2013-03-05,Fridge,2015-03-05,.087,
2011-03-06,Fridge,2015-03-06,.070,
2012-03-06,Fridge,2015-03-06,.070,
2013-03-06,Fridge,2015-03-06,.070,
2013-03-07,Fridge,2015-03-07,.082,
2011-03-08,Fridge,2015-03-08,.051,
2013-03-08,Fridge,2015-03-08,.051,
2011-03-09,Fridge,2015-03-09,.082,
2012-03-09,Fridge,2015-03-09,.082,
2012-03-10,Fridge,2015-03-10,.088,
2012-03-11,Fridge,2015-03-11,.079,
2013-03-11,Fridge,2015-03-11,.079,
2011-03-12,Fridge,2015-03-12,.085,
2012-03-12,Fridge,2015-03-12,.085,
2011-03-13,Fridge,2015-03-13,.078,
2012-03-13,Fridge,2015-03-13,.078,
2013-03-13,Fridge,2015-03-13,.078,
2011-03-14,Fridge,2015-03-14,.065,
2012-03-14,Fridge,2015-03-14,.065,
2013-03-14,Fridge,2015-03-14,.065,
2011-03-15,Fridge,2015-03-15,.078,
2012-03-15,Fridge,2015-03-15,.078,
2013-03-15,Fridge,2015-03-15,.078,
2011-03-16,Fridge,2015-03-16,.078,
2012-03-16,Fridge,2015-03-16,.078,
2013-03-16,Fridge,2015-03-16,.078,
2011-03-17,Fridge,2015-03-17,.090,
2012-03-17,Fridge,2015-03-17,.090,
2013-03-17,Fridge,2015-03-17,.090,
2011-03-18,Fridge,2015-03-18,.085,
2013-03-18,Fridge,2015-03-18,.085,
2012-03-19,Fridge,2015-03-19,.058,
2013-03-19,Fridge,2015-03-19,.058,
2013-03-20,Fridge,2015-03-20,.066,
2011-03-21,Fridge,2015-03-21,.075,
2013-03-21,Fridge,2015-03-21,.075,
2011-03-23,Fridge,2015-03-23,.083,
2012-03-23,Fridge,2015-03-23,.083,
2011-03-24,Fridge,2015-03-24,.083,
2012-03-24,Fridge,2015-03-24,.083,
2013-03-24,Fridge,2015-03-24,.083,
2012-03-25,Fridge,2015-03-25,.085,
2013-03-25,Fridge,2015-03-25,.085,
2011-03-26,Fridge,2015-03-26,.058,
2012-03-26,Fridge,2015-03-26,.058,
2013-03-26,Fridge,2015-03-26,.058,
2011-03-27,Fridge,2015-03-27,.071,
2013-03-27,Fridge,2015-03-27,.071,
2011-03-28,Fridge,2015-03-28,.063,
2012-03-28,Fridge,2015-03-28,.063,
2011-03-29,Fridge,2015-03-29,.080,
2012-03-29,Fridge,2015-03-29,.080,
2013-03-29,Fridge,2015-03-29,.080,
2013-03-30,Fridge,2015-03-30,.050,
2011-04-01,Fridge,2015-04-01,.052,
2012-04-01,Fridge,2015-04-01,.052,
2011-04-02,Fridge,2015-04-02,.057,
2012-04-02,Fridge,2015-04-02,.057,
2011-04-03,Fridge,2015-04-03,.078,
2012-04-03,Fridge,2015-04-03,.078,
2011-04-04,Fridge,2015-04-04,.089,
2011-04-05,Fridge,2015-04-05,.086,
2013-04-05,Fridge,2015-04-05,.086,
2012-04-06,Fridge,2015-04-06,.080,
2013-04-06,Fridge,2015-04-06,.080,
2012-04-07,Fridge,2015-04-07,.065,
2013-04-07,Fridge,2015-04-07,.065,
2012-04-08,Fridge,2015-04-08,.054,
2013-04-08,Fridge,2015-04-08,.054,
2012-04-09,Fridge,2015-04-09,.069,
2013-04-09,Fridge,2015-04-09,.069,
2012-04-10,Fridge,2015-04-10,.082,
2011-04-11,Fridge,2015-04-11,.050,
2012-04-11,Fridge,2015-04-11,.050,
2013-04-11,Fridge,2015-04-11,.050,
2011-04-12,Fridge,2015-04-12,.086,
2011-04-13,Fridge,2015-04-13,.084,
2012-04-13,Fridge,2015-04-13,.084,
2011-04-14,Fridge,2015-04-14,.062,
2012-04-14,Fridge,2015-04-14,.062,
2013-04-14,Fridge,2015-04-14,.062,
2011-04-15,Fridge,2015-04-15,.053,
2012-04-15,Fridge,2015-04-15,.053,
2013-04-15,Fridge,2015-04-15,.053,
2011-04-16,Fridge,2015-04-16,.075,
2013-04-16,Fridge,2015-04-16,.075,
2011-04-17,Fridge,2015-04-17,.087,
2013-04-17,Fridge,2015-04-17,.087,
2011-04-18,Fridge,2015-04-18,.078,
2012-04-18,Fridge,2015-04-18,.078,
2013-04-18,Fridge,2015-04-18,.078,
2011-04-19,Fridge,2015-04-19,.074,
2013-04-19,Fridge,2015-04-19,.074,
2012-04-20,Fridge,2015-04-20,.078,
2012-04-21,Fridge,2015-04-21,.054,
2013-04-21,Fridge,2015-04-21,.054,
2011-04-22,Fridge,2015-04-22,.070,
2011-04-23,Fridge,2015-04-23,.054,
2013-04-23,Fridge,2015-04-23,.054,
2013-04-24,Fridge,2015-04-24,.078,
2012-04-25,Fridge,2015-04-25,.059,
2013-04-25,Fridge,2015-04-25,.059,
2011-04-26,Fridge,2015-04-26,.052,
2012-04-26,Fridge,2015-04-26,.052,
2011-04-27,Fridge,2015-04-27,.068,
2012-04-27,Fridge,2015-04-27,.068,
2013-04-27,Fridge,2015-04-27,.068,
2011-04-28,Fridge,2015-04-28,.068,
2012-04-28,Fridge,2015-04-28,.068,
2013-04-28,Fridge,2015-04-28,.068,
2012-04-29,Fridge,2015-04-29,.061,
2013-04-29,Fridge,2015-04-29,.061,
2012-04-30,Fridge,2015-04-30,.056,
2011-05-01,Fridge,2015-05-01,.055,
2012-05-01,Fridge,2015-05-01,.055,
2012-05-02,Fridge,2015-05-02,.070,
2012-05-03,Fridge,2015-05-03,.081,
2011-05-04,Fridge,2015-05-04,.064,
2013-05-04,Fridge,2015-05-04,.064,
2011-05-05,Fridge,2015-05-05,.069,
2013-05-05,Fridge,2015-05-05,.069,
2012-05-06,Fridge,2015-05-06,.075,
2011-05-07,Fridge,2015-05-07,.082,
2012-05-07,Fridge,2015-05-07,.082,
2011-05-08,Fridge,2015-05-08,.050,
2012-05-08,Fridge,2015-05-08,.050,
2011-05-09,Fridge,2015-05-09,.055,
2012-05-09,Fridge,2015-05-09,.055,
2013-05-09,Fridge,2015-05-09,.055,
2010-01-01,Microwave,2012-01-01,.014,
2010-01-02,Microwave,2012-01-02,.021,
2010-01-03,Microwave,2012-01-03,.018,
2010-01-04,Microwave,2012-01-04,.025,
2010-01-05,Microwave,2012-01-05,.027,
2010-01-06,Microwave,2012-01-06,.021,
2010-01-07,Microwave,2012-01-07,.011,
2010-01-08,Microwave,2012-01-08,.026,
2010-01-09,Microwave,2012-01-09,.025,
2010-01-10,Microwave,2012-01-10,.028,
2010-01-11,Microwave,2012-01-11,.026,
2010-01-12,Microwave,2012-01-12,.016,
2010-01-13,Microwave,2012-01-13,.024,
2010-01-14,Microwave,2012-01-14,.021,
2010-01-15,Microwave,2012-01-15,.020,
2010-01-16,Microwave,2012-01-16,.024,
2010-01-17,Microwave,2012-01-17,.020,
2010-01-18,Microwave,2012-01-18,.022,
2010-01-19,Microwave,2012-01-19,.025,
2010-01-20,Microwave,2012-01-20,.025,
2010-01-21,Microwave,2012-01-21,.029,
2010-01-22,Microwave,2012-01-22,.023,
2010-01-23,Microwave,2012-01-23,.010,
2010-01-24,Microwave,2012-01-24,.028,
2010-01-25,Microwave,2012-01-25,.014,
2010-01-30,Microwave,2012-01-30,.023,
2010-01-31,Microwave,2012-01-31,.015,
2010-02-01,Microwave,2012-02-01,.026,
2010-02-02,Microwave,2012-02-02,.028,
2010-02-03,Microwave,2012-02-03,.017,
2010-02-04,Microwave,2012-02-04,.014,
2010-03-01,Microwave,2012-03-01,.028,
2010-03-02,Microwave,2012-03-02,.017,
2010-03-03,Microwave,2012-03-03,.026,
2010-03-04,Microwave,2012-03-04,.017,
2010-03-05,Microwave,2012-03-05,.020,
2010-03-06,Microwave,2012-03-06,.020,
2010-03-11,Microwave,2012-03-11,.027,
2010-03-12,Microwave,2012-03-12,.013,
2010-03-13,Microwave,2012-03-13,.019,
2010-03-14,Microwave,2012-03-14,.018,
2010-03-15,Microwave,2012-03-15,.011,
2010-03-16,Microwave,2012-03-16,.014,
2010-03-17,Microwave,2012-03-17,.028,
2010-03-18,Microwave,2012-03-18,.029,
2010-03-19,Microwave,2012-03-19,.015,
2010-03-20,Microwave,2012-03-20,.012,
2010-03-21,Microwave,2012-03-21,.018,
2010-03-22,Microwave,2012-03-22,.029,
2010-03-23,Microwave,2012-03-23,.019,
2010-03-24,Microwave,2012-03-24,.010,
2010-03-25,Microwave,2012-03-25,.017,
2010-03-26,Microwave,2012-03-26,.021,
2010-03-27,Microwave,2012-03-27,.019,
2010-03-28,Microwave,2012-03-28,.026,
2010-03-29,Microwave,2012-03-29,.011,
2010-03-30,Microwave,2012-03-30,.030,
2010-03-31,Microwave,2012-03-31,.011,
2010-04-25,Microwave,2012-04-25,.029,
2010-04-26,Microwave,2012-04-26,.013,
2010-04-27,Microwave,2012-04-27,.020,
2010-04-28,Microwave,2012-04-28,.028,
2010-04-29,Microwave,2012-04-29,.023,
2010-04-30,Microwave,2012-04-30,.024,
2010-05-01,Microwave,2012-05-01,.023,
2010-05-02,Microwave,2012-05-02,.027,
2010-05-03,Microwave,2012-05-03,.014,
2010-05-04,Microwave,2012-05-04,.023,
2010-05-05,Microwave,2012-05-05,.022,
2010-05-06,Microwave,2012-05-06,.026,
2010-05-07,Microwave,2012-05-07,.022,
2010-05-08,Microwave,2012-05-08,.020,
2010-05-09,Microwave,2012-05-09,.025,
2010-05-10,Microwave,2012-05-10,.016,
2010-05-20,Microwave,2012-05-20,.014,
2010-05-21,Microwave,2012-05-21,.018,
2010-05-22,Microwave,2012-05-22,.011,
2010-05-23,Microwave,2012-05-23,.016,
2010-05-24,Microwave,2012-05-24,.012,
2010-05-25,Microwave,2012-05-25,.015,
2010-05-30,Microwave,2012-05-30,.026,
2010-05-31,Microwave,2012-05-31,.029,
2010-06-01,Microwave,2012-06-01,.028,
2010-06-02,Microwave,2012-06-02,.016,
2010-06-03,Microwave,2012-06-03,.012,
2010-06-04,Microwave,2012-06-04,.012,
2010-06-05,Microwave,2012-06-05,.030,
2010-06-06,Microwave,2012-06-06,.022,
2010-06-07,Microwave,2012-06-07,.028,
2010-06-08,Microwave,2012-06-08,.013,
2010-06-09,Microwave,2012-06-09,.012,
2010-06-10,Microwave,2012-06-10,.011,
2010-06-11,Microwave,2012-06-11,.016,
2010-06-12,Microwave,2012-06-12,.012,
2010-06-13,Microwave,2012-06-13,.014,
2010-06-14,Microwave,2012-06-14,.020,
2010-06-24,Microwave,2012-06-24,.022,
2010-06-25,Microwave,2012-06-25,.025,
2010-06-26,Microwave,2012-06-26,.018,
2010-06-27,Microwave,2012-06-27,.014,
2010-06-28,Microwave,2012-06-28,.024,
2010-06-29,Microwave,2012-06-29,.021,
2010-08-13,Microwave,2012-08-13,.020,
2010-08-14,Microwave,2012-08-14,.026,
2010-08-15,Microwave,2012-08-15,.013,
2010-08-16,Microwave,2012-08-16,.027,
2010-08-17,Microwave,2012-08-17,.026,
2010-08-18,Microwave,2012-08-18,.013,
2010-09-02,Microwave,2012-09-02,.010,
2010-09-03,Microwave,2012-09-03,.026,
2010-09-04,Microwave,2012-09-04,.025,
2010-09-05,Microwave,2012-09-05,.017,
2010-09-06,Microwave,2012-09-06,.025,
2010-09-07,Microwave,2012-09-07,.017,
2010-09-22,Microwave,2012-09-22,.027,
2010-09-23,Microwave,2012-09-23,.017,
2010-09-24,Microwave,2012-09-24,.012,
2010-09-25,Microwave,2012-09-25,.027,
2010-09-26,Microwave,2012-09-26,.022,
2010-09-27,Microwave,2012-09-27,.013,
2010-10-12,Microwave,2012-10-12,.022,
2010-10-13,Microwave,2012-10-13,.015,
2010-10-14,Microwave,2012-10-14,.025,
2010-10-15,Microwave,2012-10-15,.029,
2010-10-16,Microwave,2012-10-16,.018,
2010-10-17,Microwave,2012-10-17,.021,
2010-10-27,Microwave,2012-10-27,.020,
2010-10-28,Microwave,2012-10-28,.017,
2010-10-29,Microwave,2012-10-29,.017,
2010-10-30,Microwave,2012-10-30,.028,
2010-10-31,Microwave,2012-10-31,.014,
2010-11-01,Microwave,2012-11-01,.016,
2010-11-26,Microwave,2012-11-26,.010,
2010-11-27,Microwave,2012-11-27,.014,
2010-11-28,Microwave,2012-11-28,.013,
2010-11-29,Microwave,2012-11-29,.023,
2010-11-30,Microwave,2012-11-30,.019,
2010-12-01,Microwave,2012-12-01,.029,
2010-12-11,Microwave,2012-12-11,.030,
2010-12-12,Microwave,2012-12-12,.017,
2010-12-13,Microwave,2012-12-13,.015,
2010-12-14,Microwave,2012-12-14,.016,
2010-12-15,Microwave,2012-12-15,.019,
2010-12-16,Microwave,2012-12-16,.020,
2010-12-26,Microwave,2012-12-26,.026,
2010-12-27,Microwave,2012-12-27,.017,
2010-12-28,Microwave,2012-12-28,.026,
2010-12-29,Microwave,2012-12-29,.020,
2010-12-30,Microwave,2012-12-30,.019,
2010-12-31,Microwave,2012-12-31,.024,
2011-01-05,Microwave,2013-01-05,.018,
2011-01-06,Microwave,2013-01-06,.022,
2011-01-07,Microwave,2013-01-07,.017,
2011-01-08,Microwave,2013-01-08,.014,
2011-01-09,Microwave,2013-01-09,.014,
2011-01-10,Microwave,2013-01-10,.011,
2011-01-25,Microwave,2013-01-25,.027,
2011-01-26,Microwave,2013-01-26,.029,
2011-01-27,Microwave,2013-01-27,.028,
2011-01-28,Microwave,2013-01-28,.024,
2011-01-29,Microwave,2013-01-29,.019,
2011-01-30,Microwave,2013-01-30,.022,
2010-02-04,Microwave,2013-02-04,.018,
2010-02-05,Microwave,2013-02-05,.011,
2010-02-06,Microwave,2013-02-06,.021,
2010-02-07,Microwave,2013-02-07,.011,
2010-02-08,Microwave,2013-02-08,.016,
2010-02-09,Microwave,2013-02-09,.030,
2010-02-10,Microwave,2013-02-10,.023,
2010-02-11,Microwave,2013-02-11,.017,
2010-02-12,Microwave,2013-02-12,.010,
2010-02-13,Microwave,2013-02-13,.015,
2010-02-14,Microwave,2013-02-14,.011,
2010-02-24,Microwave,2013-02-24,.029,
2010-02-25,Microwave,2013-02-25,.030,
2010-02-26,Microwave,2013-02-26,.020,
2010-02-27,Microwave,2013-02-27,.023,
2010-02-28,Microwave,2013-02-28,.026,
2010-03-01,Microwave,2013-03-01,.015,
2011-03-26,Microwave,2013-03-26,.014,
2011-03-27,Microwave,2013-03-27,.012,
2011-03-28,Microwave,2013-03-28,.024,
2011-03-29,Microwave,2013-03-29,.027,
2011-03-30,Microwave,2013-03-30,.021,
2010-03-31,Microwave,2013-03-31,.011,
2011-03-31,Microwave,2013-03-31,.011,
2010-04-01,Microwave,2013-04-01,.021,
2010-04-02,Microwave,2013-04-02,.029,
2010-04-03,Microwave,2013-04-03,.028,
2010-04-04,Microwave,2013-04-04,.022,
2010-04-05,Microwave,2013-04-05,.010,
2011-04-05,Microwave,2013-04-05,.010,
2010-04-06,Microwave,2013-04-06,.020,
2011-04-06,Microwave,2013-04-06,.020,
2010-04-07,Microwave,2013-04-07,.020,
2011-04-07,Microwave,2013-04-07,.020,
2010-04-08,Microwave,2013-04-08,.015,
2011-04-08,Microwave,2013-04-08,.015,
2010-04-09,Microwave,2013-04-09,.015,
2011-04-09,Microwave,2013-04-09,.015,
2010-04-10,Microwave,2013-04-10,.012,
2011-04-10,Microwave,2013-04-10,.012,
2010-04-11,Microwave,2013-04-11,.028,
2010-04-12,Microwave,2013-04-12,.016,
2010-04-13,Microwave,2013-04-13,.029,
2010-04-14,Microwave,2013-04-14,.029,
2010-04-15,Microwave,2013-04-15,.022,
2011-04-25,Microwave,2013-04-25,.027,
2011-04-26,Microwave,2013-04-26,.024,
2011-05-07,Microwave,2013-05-07,.016,
2011-05-08,Microwave,2013-05-08,.014,
2011-05-09,Microwave,2013-05-09,.010,
2010-05-10,Microwave,2013-05-10,.028,
2011-05-10,Microwave,2013-05-10,.028,
2012-03-19,Microwave,2014-03-19,.017,
2012-03-20,Microwave,2014-03-20,.022,
2012-03-21,Microwave,2014-03-21,.022,
2012-03-22,Microwave,2014-03-22,.020,
2012-04-01,Microwave,2014-04-01,.028,
2012-04-02,Microwave,2014-04-02,.015,
2012-04-03,Microwave,2014-04-03,.015,
2012-04-04,Microwave,2014-04-04,.018,
2012-04-05,Microwave,2014-04-05,.018,
2012-04-06,Microwave,2014-04-06,.021,
2010-04-15,Microwave,2014-04-15,.018,
2011-04-15,Microwave,2014-04-15,.018,
2010-04-16,Microwave,2014-04-16,.027,
2011-04-16,Microwave,2014-04-16,.027,
2010-04-17,Microwave,2014-04-17,.025,
2011-04-17,Microwave,2014-04-17,.025,
2010-04-18,Microwave,2014-04-18,.014,
2011-04-18,Microwave,2014-04-18,.014,
2010-04-19,Microwave,2014-04-19,.027,
2011-04-19,Microwave,2014-04-19,.027,
2010-04-20,Microwave,2014-04-20,.015,
2011-04-20,Microwave,2014-04-20,.015,
2010-04-21,Microwave,2014-04-21,.020,
2012-04-21,Microwave,2014-04-21,.020,
2010-04-22,Microwave,2014-04-22,.026,
2012-04-22,Microwave,2014-04-22,.026,
2010-04-23,Microwave,2014-04-23,.023,
2012-04-23,Microwave,2014-04-23,.023,
2010-04-24,Microwave,2014-04-24,.029,
2012-04-24,Microwave,2014-04-24,.029,
2010-04-25,Microwave,2014-04-25,.030,
2012-04-25,Microwave,2014-04-25,.030,
2012-04-26,Microwave,2014-04-26,.011,
2011-05-02,Microwave,2014-05-02,.021,
2011-05-03,Microwave,2014-05-03,.017,
2011-05-04,Microwave,2014-05-04,.020,
2011-05-05,Microwave,2014-05-05,.011,
2011-05-06,Microwave,2014-05-06,.011,
2011-05-07,Microwave,2014-05-07,.029,
2012-05-11,Microwave,2014-05-11,.016,
2011-05-12,Microwave,2014-05-12,.015,
2012-05-12,Microwave,2014-05-12,.015,
2011-05-13,Microwave,2014-05-13,.017,
2012-05-13,Microwave,2014-05-13,.017,
2011-05-14,Microwave,2014-05-14,.028,
2012-05-14,Microwave,2014-05-14,.028,
2011-05-15,Microwave,2014-05-15,.012,
2012-05-15,Microwave,2014-05-15,.012,
2011-05-16,Microwave,2014-05-16,.022,
2012-05-16,Microwave,2014-05-16,.022,
2011-05-17,Microwave,2014-05-17,.020,
2010-05-25,Microwave,2014-05-25,.030,
2010-05-26,Microwave,2014-05-26,.025,
2010-05-27,Microwave,2014-05-27,.012,
2010-05-28,Microwave,2014-05-28,.023,
2010-05-29,Microwave,2014-05-29,.023,
2010-05-30,Microwave,2014-05-30,.012,
2012-06-05,Microwave,2014-06-05,.015,
2012-06-06,Microwave,2014-06-06,.028,
2012-06-07,Microwave,2014-06-07,.026,
2012-06-08,Microwave,2014-06-08,.014,
2012-06-09,Microwave,2014-06-09,.020,
2012-06-10,Microwave,2014-06-10,.011,
2010-06-14,Microwave,2014-06-14,.021,
2010-06-15,Microwave,2014-06-15,.021,
2010-06-16,Microwave,2014-06-16,.014,
